51116,TOYOTA,35,7.9,137,10.6,75.0
0,27,1,1,2016,0,0,0,0,0,0,0,51,153,236,286,314,310,279,220,131,40,0,0,0,0,0,0,0,314,8888,2020,8888,1
0,27,1,2,2016,0,0,0,0,0,0,0,40,125,219,275,182,140,261,202,118,26,0,0,0,0,0,0,0,275,8888,1588,8888,2
0,27,1,3,2016,0,0,0,0,0,0,0,33,134,217,270,295,292,132,67,85,42,0,0,0,0,0,0,0,295,8888,1567,8888,3
0,27,1,4,2016,0,0,0,0,0,0,0,40,136,210,263,293,232,135,127,51,9,0,0,0,0,0,0,0,293,8888,1496,8888,4
0,27,1,5,2016,0,0,0,0,0,0,0,8,106,210,232,189,176,89,114,29,6,0,0,0,0,0,0,0,232,8888,1159,8888,5
0,27,1,6,2016,0,0,0,0,0,0,0,7,52,52,84,173,180,62,79,21,5,0,0,0,0,0,0,0,180,8888,715,8888,6
0,27,1,7,2016,0,0,0,0,0,0,0,20,147,152,251,164,220,262,211,128,19,0,0,0,0,0,0,0,262,8888,1574,8888,7
0,27,1,8,2016,0,0,0,0,0,0,0,46,146,198,280,273,196,227,216,91,44,0,0,0,0,0,0,0,280,8888,1717,8888,8
0,27,1,9,2016,0,0,0,0,0,0,0,33,150,229,284,312,309,199,217,140,51,0,0,0,0,0,0,0,312,8888,1924,8888,9
0,27,1,10,2016,0,0,0,0,0,0,0,15,46,163,276,293,255,194,83,102,20,0,0,0,0,0,0,0,293,8888,1447,8888,10
0,27,1,11,2016,0,0,0,0,0,0,0,8,75,214,250,229,282,232,177,63,36,0,0,0,0,0,0,0,282,8888,1566,8888,11
0,27,1,12,2016,0,0,0,0,0,0,0,10,43,77,156,56,61,53,56,39,56,0,0,0,0,0,0,0,156,8888,607,8888,12
0,27,1,13,2016,0,0,0,0,0,0,0,11,137,223,281,302,205,73,103,133,20,0,0,0,0,0,0,0,302,8888,1488,8888,13
0,27,1,14,2016,0,0,0,0,0,0,0,35,145,218,231,162,200,92,59,43,20,0,0,0,0,0,0,0,231,8888,1205,8888,14
0,27,1,15,2016,0,0,0,0,0,0,0,49,151,228,276,280,234,250,113,122,58,0,0,0,0,0,0,0,280,8888,1761,8888,15
0,27,1,16,2016,0,0,0,0,0,0,0,45,153,235,291,322,322,291,237,150,57,0,0,0,0,0,0,0,322,8888,2103,8888,16
0,27,1,17,2016,0,0,0,0,0,0,0,58,137,213,196,175,224,59,47,23,5,0,0,0,0,0,0,0,224,8888,1137,8888,17
0,27,1,18,2016,0,0,0,0,0,0,0,2,8,9,18,21,30,41,139,56,28,0,0,0,0,0,0,0,139,8888,352,8888,18
0,27,1,19,2016,0,0,0,0,0,0,0,51,158,238,295,328,238,86,160,59,30,0,0,0,0,0,0,0,328,8888,1643,8888,19
0,27,1,20,2016,0,0,0,0,0,0,0,5,29,58,130,106,82,138,208,140,51,0,0,0,0,0,0,0,208,8888,947,8888,20
0,27,1,21,2016,0,0,0,0,0,0,0,50,146,231,290,302,275,153,111,33,9,0,0,0,0,0,0,0,302,8888,1600,8888,21
0,27,1,22,2016,0,0,0,0,0,0,0,24,154,232,294,326,323,296,239,138,55,0,0,0,0,0,0,0,326,8888,2081,8888,22
0,27,1,23,2016,0,0,0,0,0,0,0,5,19,37,48,49,38,26,24,12,5,0,0,0,0,0,0,0,49,8888,263,8888,23
0,27,1,24,2016,0,0,0,0,0,0,0,42,133,253,287,343,346,314,258,176,54,0,0,0,0,0,0,0,346,8888,2206,8888,24
0,27,1,25,2016,0,0,0,0,0,0,0,52,162,246,303,342,336,311,258,172,46,1,0,0,0,0,0,0,342,8888,2229,8888,25
0,27,1,26,2016,0,0,0,0,0,0,0,55,158,245,302,335,333,304,251,117,54,1,0,0,0,0,0,0,335,8888,2155,8888,26
0,27,1,27,2016,0,0,0,0,0,0,0,9,32,155,145,295,276,240,157,47,12,1,0,0,0,0,0,0,295,8888,1369,8888,27
0,27,1,28,2016,0,0,0,0,0,0,0,48,147,230,286,310,310,278,169,48,14,1,0,0,0,0,0,0,310,8888,1841,8888,28
0,27,1,29,2016,0,0,0,0,0,0,0,3,15,30,35,27,30,17,16,10,3,1,0,0,0,0,0,0,35,8888,187,8888,29
0,27,1,30,2016,0,0,0,0,0,0,0,5,16,23,54,60,138,209,118,25,9,1,0,0,0,0,0,0,209,8888,658,8888,30
0,27,1,31,2016,0,0,0,0,0,0,0,55,158,240,301,334,335,303,250,168,54,2,0,0,0,0,0,0,335,8888,2200,8888,31
