51116,TOYOTA,35,7.9,137,10.6,75.0
0,30,6,1,2016,0,0,0,0,2,15,58,143,219,282,324,289,341,314,259,190,114,44,9,0,0,0,0,0,341,8888,2603,8888,152
0,30,6,2,2016,0,0,0,0,2,17,70,146,224,287,332,350,350,317,265,195,117,45,9,0,0,0,0,0,350,8888,2726,8888,153
0,30,6,3,2016,0,0,0,0,2,17,69,146,220,275,311,289,221,212,204,171,115,45,9,0,0,0,0,0,311,8888,2306,8888,154
0,30,6,4,2016,0,0,0,0,2,17,66,137,134,137,174,158,202,184,69,58,38,19,5,0,0,0,0,0,202,8888,1400,8888,155
0,30,6,5,2016,0,0,0,0,2,5,13,22,73,39,52,55,109,86,160,178,116,46,10,0,0,0,0,0,178,8888,966,8888,156
0,30,6,6,2016,0,0,0,0,2,18,68,141,216,219,223,242,244,218,247,122,56,33,8,0,0,0,0,0,247,8888,2057,8888,157
0,30,6,7,2016,0,0,0,0,2,10,31,59,90,150,184,92,79,68,62,47,27,13,2,0,0,0,0,0,184,8888,916,8888,158
0,30,6,8,2016,0,0,0,0,2,18,67,141,215,278,316,312,290,271,173,83,55,34,10,0,0,0,0,0,316,8888,2265,8888,159
0,30,6,9,2016,0,0,0,0,2,8,27,46,29,39,48,45,95,86,111,150,105,32,9,0,0,0,0,0,150,8888,832,8888,160
0,30,6,10,2016,0,0,0,0,2,18,67,141,213,277,323,341,263,265,236,172,111,46,10,0,0,0,0,0,341,8888,2485,8888,161
0,30,6,11,2016,0,0,0,0,2,17,65,141,213,246,255,296,243,161,200,185,106,42,10,0,0,0,0,0,296,8888,2182,8888,162
0,30,6,12,2016,0,0,0,0,2,17,43,63,90,112,161,176,84,67,76,46,28,15,4,0,0,0,0,0,176,8888,984,8888,163
0,30,6,13,2016,0,0,0,0,2,4,23,32,32,42,42,58,67,46,87,39,28,15,5,0,0,0,0,0,87,8888,522,8888,164
0,30,6,14,2016,0,0,0,0,2,14,46,130,179,173,180,179,270,268,185,142,81,46,11,0,0,0,0,0,270,8888,1906,8888,165
0,30,6,15,2016,0,0,0,0,2,17,38,63,139,242,245,245,238,230,234,179,49,27,7,0,0,0,0,0,245,8888,1955,8888,166
0,30,6,16,2016,0,0,0,0,2,7,20,41,60,47,56,43,87,87,38,23,16,10,5,0,0,0,0,0,87,8888,542,8888,167
0,30,6,17,2016,0,0,0,0,2,17,43,76,113,198,299,266,200,126,140,137,59,34,11,0,0,0,0,0,299,8888,1721,8888,168
0,30,6,18,2016,0,0,0,0,2,16,65,140,213,275,319,342,337,308,261,189,117,45,11,0,0,0,0,0,342,8888,2640,8888,169
0,30,6,19,2016,0,0,0,0,2,17,50,53,79,104,97,77,91,43,65,51,15,8,3,0,0,0,0,0,104,8888,755,8888,170
0,30,6,20,2016,0,0,0,0,2,11,32,53,108,251,301,321,173,136,199,183,114,32,10,0,0,0,0,0,321,8888,1926,8888,171
0,30,6,21,2016,0,0,0,0,2,4,12,18,21,186,138,160,283,279,257,191,116,48,12,0,0,0,0,0,283,8888,1727,8888,172
0,30,6,22,2016,0,0,0,0,2,8,22,23,60,123,158,178,112,122,71,50,35,16,5,0,0,0,0,0,178,8888,985,8888,173
0,30,6,23,2016,0,0,0,0,2,4,10,40,42,36,162,237,257,265,214,167,106,48,12,0,0,0,0,0,265,8888,1602,8888,174
0,30,6,24,2016,0,0,0,0,2,11,33,63,115,232,127,85,80,41,56,17,21,18,6,0,0,0,0,0,232,8888,907,8888,175
0,30,6,25,2016,0,0,0,0,2,8,21,29,60,104,79,87,69,54,61,38,25,9,3,0,0,0,0,0,104,8888,649,8888,176
0,30,6,26,2016,0,0,0,0,2,17,60,131,142,250,256,229,295,294,232,118,107,48,12,0,0,0,0,0,295,8888,2193,8888,177
0,30,6,27,2016,0,0,0,0,2,17,63,135,208,268,306,326,320,220,101,70,43,24,7,0,0,0,0,0,326,8888,2110,8888,178
0,30,6,28,2016,0,0,0,0,2,4,11,36,53,65,118,99,98,74,66,51,34,17,6,0,0,0,0,0,118,8888,734,8888,179
0,30,6,29,2016,0,0,0,0,2,7,24,44,55,72,70,97,76,57,30,29,20,9,5,0,0,0,0,0,97,8888,597,8888,180
0,30,6,30,2016,0,0,0,0,2,9,29,61,77,224,224,148,232,90,74,61,44,36,10,0,0,0,0,0,232,8888,1321,8888,181
